Ano,Mes,Estado,Casos_Previstos,Mortes_Previstas,timestamp,ano,mes,estado,casos_Previstos
2024.0,Abril,BA,4460.0,2498.0,2025-05-16 21:02:02.729739,,,,
2024.0,Agosto,BA,4348.0,262.0,2025-05-16 21:02:02.729739,,,,
2024.0,Dezembro,BA,5411.0,2120.0,2025-05-16 21:02:02.729739,,,,
2024.0,Fevereiro,BA,1678.0,441.0,2025-05-16 21:02:02.729739,,,,
2024.0,Janeiro,BA,8309.0,677.0,2025-05-16 21:02:02.729739,,,,
2024.0,Julho,BA,1984.0,2617.0,2025-05-16 21:02:02.729739,,,,
2024.0,Junho,BA,4950.0,1474.0,2025-05-16 21:02:02.729739,,,,
2024.0,Maio,BA,5618.0,2845.0,2025-05-16 21:02:02.729739,,,,
2024.0,Marco,BA,1706.0,2032.0,2025-05-16 21:02:02.729739,,,,
2024.0,Novembro,BA,5637.0,-945.0,2025-05-16 21:02:02.729739,,,,
2024.0,Outubro,BA,1372.0,1045.0,2025-05-16 21:02:02.729739,,,,
2024.0,Setembro,BA,-3037.0,1617.0,2025-05-16 21:02:02.729739,,,,
2024.0,Abril,RJ,-5827.0,1592.0,2025-05-16 21:02:02.729739,,,,
2024.0,Agosto,RJ,1673.0,2045.0,2025-05-16 21:02:02.729739,,,,
2024.0,Dezembro,RJ,3362.0,2320.0,2025-05-16 21:02:02.729739,,,,
2024.0,Fevereiro,RJ,5793.0,2449.0,2025-05-16 21:02:02.729739,,,,
2024.0,Janeiro,RJ,7991.0,2198.0,2025-05-16 21:02:02.729739,,,,
2024.0,Julho,RJ,-4045.0,2035.0,2025-05-16 21:02:02.729739,,,,
2024.0,Junho,RJ,53.0,2170.0,2025-05-16 21:02:02.729739,,,,
2024.0,Maio,RJ,6579.0,3169.0,2025-05-16 21:02:02.729739,,,,
2024.0,Marco,RJ,5521.0,1953.0,2025-05-16 21:02:02.729739,,,,
2024.0,Novembro,RJ,3082.0,2176.0,2025-05-16 21:02:02.729739,,,,
2024.0,Outubro,RJ,-962.0,2983.0,2025-05-16 21:02:02.729739,,,,
2024.0,Setembro,RJ,-2075.0,485.0,2025-05-16 21:02:02.729739,,,,
2024.0,Abril,RS,-2095.0,2040.0,2025-05-16 21:02:02.729739,,,,
2024.0,Agosto,RS,1736.0,2494.0,2025-05-16 21:02:02.729739,,,,
2024.0,Dezembro,RS,4409.0,1330.0,2025-05-16 21:02:02.729739,,,,
2024.0,Fevereiro,RS,6414.0,-209.0,2025-05-16 21:02:02.729739,,,,
2024.0,Janeiro,RS,4420.0,2101.0,2025-05-16 21:02:02.729739,,,,
2024.0,Julho,RS,-2093.0,1758.0,2025-05-16 21:02:02.729739,,,,
2024.0,Junho,RS,4115.0,1861.0,2025-05-16 21:02:02.729739,,,,
2024.0,Maio,RS,6396.0,4374.0,2025-05-16 21:02:02.729739,,,,
2024.0,Marco,RS,1316.0,2788.0,2025-05-16 21:02:02.729739,,,,
2024.0,Novembro,RS,1886.0,1082.0,2025-05-16 21:02:02.729739,,,,
2024.0,Outubro,RS,-2852.0,3124.0,2025-05-16 21:02:02.729739,,,,
2024.0,Setembro,RS,-5259.0,3084.0,2025-05-16 21:02:02.729739,,,,
2024.0,Abril,SP,30767.0,19901.0,2025-05-16 21:02:02.729739,,,,
2024.0,Agosto,SP,10744.0,15281.0,2025-05-16 21:02:02.729739,,,,
2024.0,Dezembro,SP,20266.0,16554.0,2025-05-16 21:02:02.729739,,,,
2024.0,Fevereiro,SP,21766.0,13004.0,2025-05-16 21:02:02.729739,,,,
2024.0,Janeiro,SP,12550.0,16771.0,2025-05-16 21:02:02.729739,,,,
2024.0,Julho,SP,2983.0,24478.0,2025-05-16 21:02:02.729739,,,,
2024.0,Junho,SP,24454.0,24801.0,2025-05-16 21:02:02.729739,,,,
2024.0,Maio,SP,41313.0,18309.0,2025-05-16 21:02:02.729739,,,,
2024.0,Marco,SP,47151.0,18938.0,2025-05-16 21:02:02.729739,,,,
2024.0,Novembro,SP,27026.0,17691.0,2025-05-16 21:02:02.729739,,,,
2024.0,Outubro,SP,19517.0,19091.0,2025-05-16 21:02:02.729739,,,,
2024.0,Setembro,SP,20403.0,18008.0,2025-05-16 21:02:02.729739,,,,
2024.0,Abril,BA,4117.0,2784.0,2025-05-16 21:03:32.305042,,,,
2024.0,Agosto,BA,5395.0,568.0,2025-05-16 21:03:32.305042,,,,
2024.0,Dezembro,BA,-1743.0,-2592.0,2025-05-16 21:03:32.305042,,,,
2024.0,Fevereiro,BA,5868.0,1004.0,2025-05-16 21:03:32.305042,,,,
2024.0,Janeiro,BA,7130.0,485.0,2025-05-16 21:03:32.305042,,,,
2024.0,Julho,BA,5085.0,153.0,2025-05-16 21:03:32.305042,,,,
2024.0,Junho,BA,1519.0,685.0,2025-05-16 21:03:32.305042,,,,
2024.0,Maio,BA,9426.0,-2146.0,2025-05-16 21:03:32.305042,,,,
2024.0,Marco,BA,2065.0,-3104.0,2025-05-16 21:03:32.305042,,,,
2024.0,Novembro,BA,5763.0,941.0,2025-05-16 21:03:32.305042,,,,
2024.0,Outubro,BA,883.0,1056.0,2025-05-16 21:03:32.305042,,,,
2024.0,Setembro,BA,3593.0,862.0,2025-05-16 21:03:32.305042,,,,
2024.0,Abril,RJ,4976.0,1445.0,2025-05-16 21:03:32.305042,,,,
2024.0,Agosto,RJ,4121.0,-397.0,2025-05-16 21:03:32.305042,,,,
2024.0,Dezembro,RJ,1491.0,-371.0,2025-05-16 21:03:32.305042,,,,
2024.0,Fevereiro,RJ,4765.0,1227.0,2025-05-16 21:03:32.305042,,,,
2024.0,Janeiro,RJ,3700.0,1729.0,2025-05-16 21:03:32.305042,,,,
2024.0,Julho,RJ,5320.0,519.0,2025-05-16 21:03:32.305042,,,,
2024.0,Junho,RJ,7330.0,-2087.0,2025-05-16 21:03:32.305042,,,,
2024.0,Maio,RJ,7820.0,-509.0,2025-05-16 21:03:32.305042,,,,
2024.0,Marco,RJ,8539.0,-2368.0,2025-05-16 21:03:32.305042,,,,
2024.0,Novembro,RJ,13012.0,-1677.0,2025-05-16 21:03:32.305042,,,,
2024.0,Outubro,RJ,1143.0,1887.0,2025-05-16 21:03:32.305042,,,,
2024.0,Setembro,RJ,4703.0,823.0,2025-05-16 21:03:32.305042,,,,
2024.0,Abril,RS,5385.0,1059.0,2025-05-16 21:03:32.305042,,,,
2024.0,Agosto,RS,4238.0,426.0,2025-05-16 21:03:32.305042,,,,
2024.0,Dezembro,RS,6287.0,380.0,2025-05-16 21:03:32.305042,,,,
2024.0,Fevereiro,RS,6022.0,1163.0,2025-05-16 21:03:32.305042,,,,
2024.0,Janeiro,RS,5890.0,737.0,2025-05-16 21:03:32.305042,,,,
2024.0,Julho,RS,3079.0,628.0,2025-05-16 21:03:32.305042,,,,
2024.0,Junho,RS,2659.0,1136.0,2025-05-16 21:03:32.305042,,,,
2024.0,Maio,RS,7365.0,208.0,2025-05-16 21:03:32.305042,,,,
2024.0,Marco,RS,3596.0,-602.0,2025-05-16 21:03:32.305042,,,,
2024.0,Novembro,RS,8912.0,335.0,2025-05-16 21:03:32.305042,,,,
2024.0,Outubro,RS,-3688.0,1311.0,2025-05-16 21:03:32.305042,,,,
2024.0,Setembro,RS,1876.0,576.0,2025-05-16 21:03:32.305042,,,,
2024.0,Abril,SP,17247.0,19602.0,2025-05-16 21:03:32.305042,,,,
2024.0,Agosto,SP,3580.0,19813.0,2025-05-16 21:03:32.305042,,,,
2024.0,Dezembro,SP,8457.0,20558.0,2025-05-16 21:03:32.305042,,,,
2024.0,Fevereiro,SP,10406.0,12273.0,2025-05-16 21:03:32.305042,,,,
2024.0,Janeiro,SP,9234.0,19251.0,2025-05-16 21:03:32.305042,,,,
2024.0,Julho,SP,30504.0,25361.0,2025-05-16 21:03:32.305042,,,,
2024.0,Junho,SP,15682.0,23527.0,2025-05-16 21:03:32.305042,,,,
2024.0,Maio,SP,12620.0,14994.0,2025-05-16 21:03:32.305042,,,,
2024.0,Marco,SP,35429.0,18205.0,2025-05-16 21:03:32.305042,,,,
2024.0,Novembro,SP,12982.0,10830.0,2025-05-16 21:03:32.305042,,,,
2024.0,Outubro,SP,11813.0,11706.0,2025-05-16 21:03:32.305042,,,,
2024.0,Setembro,SP,16375.0,12202.0,2025-05-16 21:03:32.305042,,,,
2024.0,Abril,BA,8599.0,2176.0,2025-05-16 21:05:09.130335,,,,
2024.0,Agosto,BA,5035.0,1567.0,2025-05-16 21:05:09.130335,,,,
2024.0,Dezembro,BA,4339.0,1463.0,2025-05-16 21:05:09.130335,,,,
2024.0,Fevereiro,BA,10127.0,4204.0,2025-05-16 21:05:09.130335,,,,
2024.0,Janeiro,BA,5455.0,2201.0,2025-05-16 21:05:09.130335,,,,
2024.0,Julho,BA,5695.0,1728.0,2025-05-16 21:05:09.130335,,,,
2024.0,Junho,BA,5693.0,1993.0,2025-05-16 21:05:09.130335,,,,
2024.0,Maio,BA,5365.0,2688.0,2025-05-16 21:05:09.130335,,,,
2024.0,Marco,BA,6212.0,-157.0,2025-05-16 21:05:09.130335,,,,
2024.0,Novembro,BA,5190.0,2022.0,2025-05-16 21:05:09.130335,,,,
2024.0,Outubro,BA,4872.0,687.0,2025-05-16 21:05:09.130335,,,,
2024.0,Setembro,BA,2620.0,2516.0,2025-05-16 21:05:09.130335,,,,
2024.0,Abril,RJ,5743.0,2204.0,2025-05-16 21:05:09.130335,,,,
2024.0,Agosto,RJ,7193.0,661.0,2025-05-16 21:05:09.130335,,,,
2024.0,Dezembro,RJ,6259.0,2894.0,2025-05-16 21:05:09.130335,,,,
2024.0,Fevereiro,RJ,5730.0,1791.0,2025-05-16 21:05:09.130335,,,,
2024.0,Janeiro,RJ,8445.0,2253.0,2025-05-16 21:05:09.130335,,,,
2024.0,Julho,RJ,6203.0,1361.0,2025-05-16 21:05:09.130335,,,,
2024.0,Junho,RJ,7485.0,2914.0,2025-05-16 21:05:09.130335,,,,
2024.0,Maio,RJ,13362.0,3155.0,2025-05-16 21:05:09.130335,,,,
2024.0,Marco,RJ,8788.0,1140.0,2025-05-16 21:05:09.130335,,,,
2024.0,Novembro,RJ,7217.0,2731.0,2025-05-16 21:05:09.130335,,,,
2024.0,Outubro,RJ,1472.0,1292.0,2025-05-16 21:05:09.130335,,,,
2024.0,Setembro,RJ,5825.0,2155.0,2025-05-16 21:05:09.130335,,,,
2024.0,Abril,RS,7292.0,2626.0,2025-05-16 21:05:09.130335,,,,
2024.0,Agosto,RS,9352.0,1439.0,2025-05-16 21:05:09.130335,,,,
2024.0,Dezembro,RS,2230.0,839.0,2025-05-16 21:05:09.130335,,,,
2024.0,Fevereiro,RS,8812.0,1644.0,2025-05-16 21:05:09.130335,,,,
2024.0,Janeiro,RS,6187.0,2305.0,2025-05-16 21:05:09.130335,,,,
2024.0,Julho,RS,7244.0,1347.0,2025-05-16 21:05:09.130335,,,,
2024.0,Junho,RS,6623.0,2537.0,2025-05-16 21:05:09.130335,,,,
2024.0,Maio,RS,8471.0,2164.0,2025-05-16 21:05:09.130335,,,,
2024.0,Marco,RS,14293.0,4197.0,2025-05-16 21:05:09.130335,,,,
2024.0,Novembro,RS,4031.0,2318.0,2025-05-16 21:05:09.130335,,,,
2024.0,Outubro,RS,8410.0,1919.0,2025-05-16 21:05:09.130335,,,,
2024.0,Setembro,RS,5187.0,1963.0,2025-05-16 21:05:09.130335,,,,
2024.0,Abril,SP,32875.0,14487.0,2025-05-16 21:05:09.130335,,,,
2024.0,Agosto,SP,32596.0,10867.0,2025-05-16 21:05:09.130335,,,,
2024.0,Dezembro,SP,17071.0,11354.0,2025-05-16 21:05:09.130335,,,,
2024.0,Fevereiro,SP,24131.0,10030.0,2025-05-16 21:05:09.130335,,,,
2024.0,Janeiro,SP,4948.0,12388.0,2025-05-16 21:05:09.130335,,,,
2024.0,Julho,SP,16266.0,9856.0,2025-05-16 21:05:09.130335,,,,
2024.0,Junho,SP,21627.0,12476.0,2025-05-16 21:05:09.130335,,,,
2024.0,Maio,SP,30550.0,11868.0,2025-05-16 21:05:09.130335,,,,
2024.0,Marco,SP,40161.0,15335.0,2025-05-16 21:05:09.130335,,,,
2024.0,Novembro,SP,35233.0,15782.0,2025-05-16 21:05:09.130335,,,,
2024.0,Outubro,SP,12941.0,9099.0,2025-05-16 21:05:09.130335,,,,
2024.0,Setembro,SP,42953.0,12460.0,2025-05-16 21:05:09.130335,,,,
2024.0,Abril,BA,4295.0,2196.0,2025-05-16 21:06:34.675961,,,,
2024.0,Agosto,BA,-4270.0,-535.0,2025-05-16 21:06:34.675961,,,,
2024.0,Dezembro,BA,5809.0,1417.0,2025-05-16 21:06:34.675961,,,,
2024.0,Fevereiro,BA,-3465.0,1385.0,2025-05-16 21:06:34.675961,,,,
2024.0,Janeiro,BA,-2338.0,521.0,2025-05-16 21:06:34.675961,,,,
2024.0,Julho,BA,-30.0,1974.0,2025-05-16 21:06:34.675961,,,,
2024.0,Junho,BA,369.0,2975.0,2025-05-16 21:06:34.675961,,,,
2024.0,Maio,BA,1442.0,544.0,2025-05-16 21:06:34.675961,,,,
2024.0,Marco,BA,7014.0,1850.0,2025-05-16 21:06:34.675961,,,,
2024.0,Novembro,BA,-3960.0,1242.0,2025-05-16 21:06:34.675961,,,,
2024.0,Outubro,BA,-5640.0,-259.0,2025-05-16 21:06:34.675961,,,,
2024.0,Setembro,BA,6350.0,1808.0,2025-05-16 21:06:34.675961,,,,
2024.0,Abril,RJ,7928.0,4930.0,2025-05-16 21:06:34.675961,,,,
2024.0,Agosto,RJ,479.0,3057.0,2025-05-16 21:06:34.675961,,,,
2024.0,Dezembro,RJ,-730.0,3665.0,2025-05-16 21:06:34.675961,,,,
2024.0,Fevereiro,RJ,-6184.0,3247.0,2025-05-16 21:06:34.675961,,,,
2024.0,Janeiro,RJ,2252.0,2741.0,2025-05-16 21:06:34.675961,,,,
2024.0,Julho,RJ,-3592.0,3097.0,2025-05-16 21:06:34.675961,,,,
2024.0,Junho,RJ,2852.0,5508.0,2025-05-16 21:06:34.675961,,,,
2024.0,Maio,RJ,-2251.0,2596.0,2025-05-16 21:06:34.675961,,,,
2024.0,Marco,RJ,-3447.0,216.0,2025-05-16 21:06:34.675961,,,,
2024.0,Novembro,RJ,-4989.0,636.0,2025-05-16 21:06:34.675961,,,,
2024.0,Outubro,RJ,-5114.0,1984.0,2025-05-16 21:06:34.675961,,,,
2024.0,Setembro,RJ,252.0,3690.0,2025-05-16 21:06:34.675961,,,,
2024.0,Abril,RS,3790.0,2747.0,2025-05-16 21:06:34.675961,,,,
2024.0,Agosto,RS,-757.0,-1203.0,2025-05-16 21:06:34.675961,,,,
2024.0,Dezembro,RS,-1431.0,450.0,2025-05-16 21:06:34.675961,,,,
2024.0,Fevereiro,RS,-4533.0,806.0,2025-05-16 21:06:34.675961,,,,
2024.0,Janeiro,RS,-1394.0,-1158.0,2025-05-16 21:06:34.675961,,,,
2024.0,Julho,RS,-1769.0,1776.0,2025-05-16 21:06:34.675961,,,,
2024.0,Junho,RS,-8858.0,-458.0,2025-05-16 21:06:34.675961,,,,
2024.0,Maio,RS,6691.0,2321.0,2025-05-16 21:06:34.675961,,,,
2024.0,Marco,RS,-6234.0,938.0,2025-05-16 21:06:34.675961,,,,
2024.0,Novembro,RS,-2248.0,-900.0,2025-05-16 21:06:34.675961,,,,
2024.0,Outubro,RS,-3766.0,-118.0,2025-05-16 21:06:34.675961,,,,
2024.0,Setembro,RS,-4230.0,1459.0,2025-05-16 21:06:34.675961,,,,
2024.0,Abril,SP,17759.0,24581.0,2025-05-16 21:06:34.675961,,,,
2024.0,Agosto,SP,25064.0,20285.0,2025-05-16 21:06:34.675961,,,,
2024.0,Dezembro,SP,24107.0,19949.0,2025-05-16 21:06:34.675961,,,,
2024.0,Fevereiro,SP,37941.0,25141.0,2025-05-16 21:06:34.675961,,,,
2024.0,Janeiro,SP,29668.0,29371.0,2025-05-16 21:06:34.675961,,,,
2024.0,Julho,SP,7546.0,20463.0,2025-05-16 21:06:34.675961,,,,
2024.0,Junho,SP,25363.0,22180.0,2025-05-16 21:06:34.675961,,,,
2024.0,Maio,SP,7097.0,18923.0,2025-05-16 21:06:34.675961,,,,
2024.0,Marco,SP,27924.0,25347.0,2025-05-16 21:06:34.675961,,,,
2024.0,Novembro,SP,25904.0,17068.0,2025-05-16 21:06:34.675961,,,,
2024.0,Outubro,SP,12523.0,17082.0,2025-05-16 21:06:34.675961,,,,
2024.0,Setembro,SP,41174.0,17456.0,2025-05-16 21:06:34.675961,,,,
2024.0,Abril,BA,13745.0,440.0,2025-05-16 21:07:56.734564,,,,
2024.0,Agosto,BA,4761.0,2634.0,2025-05-16 21:07:56.734564,,,,
2024.0,Dezembro,BA,9585.0,3999.0,2025-05-16 21:07:56.734564,,,,
2024.0,Fevereiro,BA,4873.0,269.0,2025-05-16 21:07:56.734564,,,,
2024.0,Janeiro,BA,7500.0,2583.0,2025-05-16 21:07:56.734564,,,,
2024.0,Julho,BA,7993.0,2566.0,2025-05-16 21:07:56.734564,,,,
2024.0,Junho,BA,9850.0,2765.0,2025-05-16 21:07:56.734564,,,,
2024.0,Maio,BA,20412.0,3380.0,2025-05-16 21:07:56.734564,,,,
2024.0,Marco,BA,9136.0,3622.0,2025-05-16 21:07:56.734564,,,,
2024.0,Novembro,BA,8248.0,4332.0,2025-05-16 21:07:56.734564,,,,
2024.0,Outubro,BA,8996.0,985.0,2025-05-16 21:07:56.734564,,,,
2024.0,Setembro,BA,9351.0,4607.0,2025-05-16 21:07:56.734564,,,,
2024.0,Abril,RJ,16664.0,2537.0,2025-05-16 21:07:56.734564,,,,
2024.0,Agosto,RJ,9287.0,2556.0,2025-05-16 21:07:56.734564,,,,
2024.0,Dezembro,RJ,14306.0,3381.0,2025-05-16 21:07:56.734564,,,,
2024.0,Fevereiro,RJ,8423.0,3369.0,2025-05-16 21:07:56.734564,,,,
2024.0,Janeiro,RJ,7708.0,1927.0,2025-05-16 21:07:56.734564,,,,
2024.0,Julho,RJ,983.0,1459.0,2025-05-16 21:07:56.734564,,,,
2024.0,Junho,RJ,3640.0,1762.0,2025-05-16 21:07:56.734564,,,,
2024.0,Maio,RJ,15433.0,1399.0,2025-05-16 21:07:56.734564,,,,
2024.0,Marco,RJ,-5079.0,5539.0,2025-05-16 21:07:56.734564,,,,
2024.0,Novembro,RJ,5573.0,3798.0,2025-05-16 21:07:56.734564,,,,
2024.0,Outubro,RJ,3140.0,1507.0,2025-05-16 21:07:56.734564,,,,
2024.0,Setembro,RJ,6097.0,1695.0,2025-05-16 21:07:56.734564,,,,
2024.0,Abril,RS,18953.0,2345.0,2025-05-16 21:07:56.734564,,,,
2024.0,Agosto,RS,10618.0,2175.0,2025-05-16 21:07:56.734564,,,,
2024.0,Dezembro,RS,16135.0,3845.0,2025-05-16 21:07:56.734564,,,,
2024.0,Fevereiro,RS,10176.0,3746.0,2025-05-16 21:07:56.734564,,,,
2024.0,Janeiro,RS,11636.0,2499.0,2025-05-16 21:07:56.734564,,,,
2024.0,Julho,RS,10491.0,2030.0,2025-05-16 21:07:56.734564,,,,
2024.0,Junho,RS,5846.0,2244.0,2025-05-16 21:07:56.734564,,,,
2024.0,Maio,RS,18957.0,3268.0,2025-05-16 21:07:56.734564,,,,
2024.0,Marco,RS,8591.0,2830.0,2025-05-16 21:07:56.734564,,,,
2024.0,Novembro,RS,4778.0,3962.0,2025-05-16 21:07:56.734564,,,,
2024.0,Outubro,RS,13483.0,2351.0,2025-05-16 21:07:56.734564,,,,
2024.0,Setembro,RS,10203.0,2685.0,2025-05-16 21:07:56.734564,,,,
2024.0,Abril,SP,16113.0,21585.0,2025-05-16 21:07:56.734564,,,,
2024.0,Agosto,SP,7746.0,13770.0,2025-05-16 21:07:56.734564,,,,
2024.0,Dezembro,SP,3534.0,19662.0,2025-05-16 21:07:56.734564,,,,
2024.0,Fevereiro,SP,5407.0,20246.0,2025-05-16 21:07:56.734564,,,,
2024.0,Janeiro,SP,2988.0,15544.0,2025-05-16 21:07:56.734564,,,,
2024.0,Julho,SP,9102.0,20169.0,2025-05-16 21:07:56.734564,,,,
2024.0,Junho,SP,14788.0,24343.0,2025-05-16 21:07:56.734564,,,,
2024.0,Maio,SP,10936.0,24963.0,2025-05-16 21:07:56.734564,,,,
2024.0,Marco,SP,3597.0,24055.0,2025-05-16 21:07:56.734564,,,,
2024.0,Novembro,SP,3594.0,16366.0,2025-05-16 21:07:56.734564,,,,
2024.0,Outubro,SP,8108.0,14487.0,2025-05-16 21:07:56.734564,,,,
2024.0,Setembro,SP,5910.0,12453.0,2025-05-16 21:07:56.734564,,,,
2024.0,Abril,BA,11611.0,1956.0,2025-05-16 21:09:24.205849,,,,
2024.0,Agosto,BA,8146.0,1218.0,2025-05-16 21:09:24.205849,,,,
2024.0,Dezembro,BA,9700.0,1143.0,2025-05-16 21:09:24.205849,,,,
2024.0,Fevereiro,BA,-891.0,2062.0,2025-05-16 21:09:24.205849,,,,
2024.0,Janeiro,BA,3083.0,2570.0,2025-05-16 21:09:24.205849,,,,
2024.0,Julho,BA,9800.0,2794.0,2025-05-16 21:09:24.205849,,,,
2024.0,Junho,BA,12800.0,2135.0,2025-05-16 21:09:24.205849,,,,
2024.0,Maio,BA,17153.0,760.0,2025-05-16 21:09:24.205849,,,,
2024.0,Marco,BA,-1616.0,1441.0,2025-05-16 21:09:24.205849,,,,
2024.0,Novembro,BA,2048.0,2091.0,2025-05-16 21:09:24.205849,,,,
2024.0,Outubro,BA,1659.0,3083.0,2025-05-16 21:09:24.205849,,,,
2024.0,Setembro,BA,6812.0,2223.0,2025-05-16 21:09:24.205849,,,,
2024.0,Abril,RJ,8553.0,3346.0,2025-05-16 21:09:24.205849,,,,
2024.0,Agosto,RJ,426.0,1190.0,2025-05-16 21:09:24.205849,,,,
2024.0,Dezembro,RJ,9222.0,3036.0,2025-05-16 21:09:24.205849,,,,
2024.0,Fevereiro,RJ,4717.0,4033.0,2025-05-16 21:09:24.205849,,,,
2024.0,Janeiro,RJ,-925.0,1185.0,2025-05-16 21:09:24.205849,,,,
2024.0,Julho,RJ,10069.0,3833.0,2025-05-16 21:09:24.205849,,,,
2024.0,Junho,RJ,2604.0,3165.0,2025-05-16 21:09:24.205849,,,,
2024.0,Maio,RJ,5476.0,480.0,2025-05-16 21:09:24.205849,,,,
2024.0,Marco,RJ,11851.0,4573.0,2025-05-16 21:09:24.205849,,,,
2024.0,Novembro,RJ,12784.0,3259.0,2025-05-16 21:09:24.205849,,,,
2024.0,Outubro,RJ,2194.0,2353.0,2025-05-16 21:09:24.205849,,,,
2024.0,Setembro,RJ,2691.0,2191.0,2025-05-16 21:09:24.205849,,,,
2024.0,Abril,RS,16661.0,1863.0,2025-05-16 21:09:24.205849,,,,
2024.0,Agosto,RS,2760.0,3016.0,2025-05-16 21:09:24.205849,,,,
2024.0,Dezembro,RS,7841.0,3500.0,2025-05-16 21:09:24.205849,,,,
2024.0,Fevereiro,RS,-823.0,3076.0,2025-05-16 21:09:24.205849,,,,
2024.0,Janeiro,RS,5643.0,2319.0,2025-05-16 21:09:24.205849,,,,
2024.0,Julho,RS,1198.0,2620.0,2025-05-16 21:09:24.205849,,,,
2024.0,Junho,RS,16594.0,3410.0,2025-05-16 21:09:24.205849,,,,
2024.0,Maio,RS,9437.0,1624.0,2025-05-16 21:09:24.205849,,,,
2024.0,Marco,RS,11668.0,3696.0,2025-05-16 21:09:24.205849,,,,
2024.0,Novembro,RS,-1412.0,528.0,2025-05-16 21:09:24.205849,,,,
2024.0,Outubro,RS,11058.0,1807.0,2025-05-16 21:09:24.205849,,,,
2024.0,Setembro,RS,8513.0,2291.0,2025-05-16 21:09:24.205849,,,,
2024.0,Abril,SP,35533.0,17975.0,2025-05-16 21:09:24.205849,,,,
2024.0,Agosto,SP,13564.0,14399.0,2025-05-16 21:09:24.205849,,,,
2024.0,Dezembro,SP,14124.0,14958.0,2025-05-16 21:09:24.205849,,,,
2024.0,Fevereiro,SP,16017.0,14105.0,2025-05-16 21:09:24.205849,,,,
2024.0,Janeiro,SP,2320.0,13290.0,2025-05-16 21:09:24.205849,,,,
2024.0,Julho,SP,15973.0,18636.0,2025-05-16 21:09:24.205849,,,,
2024.0,Junho,SP,14670.0,18890.0,2025-05-16 21:09:24.205849,,,,
2024.0,Maio,SP,8264.0,13204.0,2025-05-16 21:09:24.205849,,,,
2024.0,Marco,SP,45357.0,12907.0,2025-05-16 21:09:24.205849,,,,
2024.0,Novembro,SP,32243.0,11880.0,2025-05-16 21:09:24.205849,,,,
2024.0,Outubro,SP,14729.0,16583.0,2025-05-16 21:09:24.205849,,,,
2024.0,Setembro,SP,10068.0,10349.0,2025-05-16 21:09:24.205849,,,,
2024.0,Abril,BA,1791.0,2263.0,2025-05-16 21:10:46.849968,,,,
2024.0,Agosto,BA,1785.0,581.0,2025-05-16 21:10:46.849968,,,,
2024.0,Dezembro,BA,4263.0,1542.0,2025-05-16 21:10:46.849968,,,,
2024.0,Fevereiro,BA,1715.0,699.0,2025-05-16 21:10:46.849968,,,,
2024.0,Janeiro,BA,-6628.0,1698.0,2025-05-16 21:10:46.849968,,,,
2024.0,Julho,BA,180.0,119.0,2025-05-16 21:10:46.849968,,,,
2024.0,Junho,BA,2217.0,3201.0,2025-05-16 21:10:46.849968,,,,
2024.0,Maio,BA,437.0,660.0,2025-05-16 21:10:46.849968,,,,
2024.0,Marco,BA,1300.0,259.0,2025-05-16 21:10:46.849968,,,,
2024.0,Novembro,BA,1163.0,1270.0,2025-05-16 21:10:46.849968,,,,
2024.0,Outubro,BA,1918.0,2145.0,2025-05-16 21:10:46.849968,,,,
2024.0,Setembro,BA,-1179.0,1161.0,2025-05-16 21:10:46.849968,,,,
2024.0,Abril,RJ,582.0,2994.0,2025-05-16 21:10:46.849968,,,,
2024.0,Agosto,RJ,1097.0,-49.0,2025-05-16 21:10:46.849968,,,,
2024.0,Dezembro,RJ,348.0,259.0,2025-05-16 21:10:46.849968,,,,
2024.0,Fevereiro,RJ,1440.0,407.0,2025-05-16 21:10:46.849968,,,,
2024.0,Janeiro,RJ,945.0,1259.0,2025-05-16 21:10:46.849968,,,,
2024.0,Julho,RJ,378.0,-577.0,2025-05-16 21:10:46.849968,,,,
2024.0,Junho,RJ,-1755.0,-861.0,2025-05-16 21:10:46.849968,,,,
2024.0,Maio,RJ,3631.0,1442.0,2025-05-16 21:10:46.849968,,,,
2024.0,Marco,RJ,2033.0,1143.0,2025-05-16 21:10:46.849968,,,,
2024.0,Novembro,RJ,609.0,1640.0,2025-05-16 21:10:46.849968,,,,
2024.0,Outubro,RJ,6831.0,3245.0,2025-05-16 21:10:46.849968,,,,
2024.0,Setembro,RJ,1483.0,452.0,2025-05-16 21:10:46.849968,,,,
2024.0,Abril,RS,1654.0,3869.0,2025-05-16 21:10:46.849968,,,,
2024.0,Agosto,RS,783.0,326.0,2025-05-16 21:10:46.849968,,,,
2024.0,Dezembro,RS,-2256.0,2457.0,2025-05-16 21:10:46.849968,,,,
2024.0,Fevereiro,RS,809.0,-261.0,2025-05-16 21:10:46.849968,,,,
2024.0,Janeiro,RS,-8485.0,1160.0,2025-05-16 21:10:46.849968,,,,
2024.0,Julho,RS,-2701.0,1660.0,2025-05-16 21:10:46.849968,,,,
2024.0,Junho,RS,-6378.0,1609.0,2025-05-16 21:10:46.849968,,,,
2024.0,Maio,RS,-147.0,998.0,2025-05-16 21:10:46.849968,,,,
2024.0,Marco,RS,-1119.0,1481.0,2025-05-16 21:10:46.849968,,,,
2024.0,Novembro,RS,-253.0,-972.0,2025-05-16 21:10:46.849968,,,,
2024.0,Outubro,RS,2125.0,1133.0,2025-05-16 21:10:46.849968,,,,
