epoch,loss,val_loss,mae,val_mae,timestamp
,,,,,
72.0,0.0333526097238063,0.0337332896888256,0.0554379113018512,0.0461109168827533,2025-05-17 13:51:58.196648
73.0,0.0321931056678295,0.0331805609166622,0.0507560186088085,0.0445933155715465,2025-05-17 13:51:58.196648
74.0,0.0322356969118118,0.0329346619546413,0.0504651255905628,0.043896272778511,2025-05-17 13:51:58.196648
75.0,0.0319935455918312,0.0329947471618652,0.0503260008990764,0.0441072396934032,2025-05-17 13:51:58.196648
76.0,0.0319902412593364,0.0331380479037761,0.049108475446701,0.0445837713778018,2025-05-17 13:51:58.196648
77.0,0.0312150660902261,0.032584760338068,0.0470036379992961,0.0433957986533641,2025-05-17 13:51:58.196648
78.0,0.0312160030007362,0.0322440527379512,0.0484755486249923,0.0427912734448909,2025-05-17 13:51:58.196648
79.0,0.0323868542909622,0.0325207933783531,0.0490549355745315,0.0441091656684875,2025-05-17 13:51:58.196648
80.0,0.0309044402092695,0.0322959832847118,0.0480438955128192,0.0441937558352947,2025-05-17 13:51:58.196648
81.0,0.031598724424839,0.0319368839263916,0.0490610785782337,0.0437942035496234,2025-05-17 13:51:58.196648
82.0,0.0327643789350986,0.031960379332304,0.0514617450535297,0.0447901040315628,2025-05-17 13:51:58.196648
83.0,0.0303033739328384,0.0320419669151306,0.0485723428428173,0.0449700243771076,2025-05-17 13:51:58.196648
84.0,0.0296587254852056,0.0323755703866481,0.0449238121509552,0.0457096397876739,2025-05-17 13:51:58.196648
85.0,0.0310731623321771,0.0320124216377735,0.0467340648174285,0.0448337793350219,2025-05-17 13:51:58.196648
86.0,0.0301909837871789,0.0318041816353797,0.045701514929533,0.0441289693117141,2025-05-17 13:51:58.196648
87.0,0.0313697420060634,0.0316842421889305,0.0471139438450336,0.0438026376068592,2025-05-17 13:51:58.196648
88.0,0.0305929090827703,0.0315932035446167,0.0488782785832881,0.0442748256027698,2025-05-17 13:51:58.196648
89.0,0.0298714283853769,0.0316492207348346,0.0454613827168941,0.044817317277193,2025-05-17 13:51:58.196648
90.0,0.0305240303277969,0.0318171046674251,0.0469030439853668,0.0456484667956829,2025-05-17 13:51:58.196648
91.0,0.0299934055656194,0.0313236266374588,0.0444245748221874,0.0445760451257228,2025-05-17 13:51:58.196648
92.0,0.0295462403446435,0.0311187505722045,0.0454019494354724,0.0440906174480915,2025-05-17 13:51:58.196648
93.0,0.0295751690864563,0.0312198400497436,0.0449031703174114,0.044449608772993,2025-05-17 13:51:58.196648
94.0,0.0299747828394174,0.0311148148030042,0.0465350039303302,0.044135320931673,2025-05-17 13:51:58.196648
95.0,0.0295547265559434,0.0312956422567367,0.0458366274833679,0.0450422018766403,2025-05-17 13:51:58.196648
96.0,0.0294294115155935,0.0314301364123821,0.0448647327721118,0.0459462702274322,2025-05-17 13:51:58.196648
,,,,,
31.0,0.0405411012470722,0.037533015012741,0.0739251896739006,0.0480928532779216,2025-05-17 13:53:27.295713
32.0,0.0404293537139892,0.0367850363254547,0.0754436627030372,0.0462298542261123,2025-05-17 13:53:27.295713
33.0,0.04170798137784,0.0362982414662838,0.0759127438068389,0.0447306036949157,2025-05-17 13:53:27.295713
34.0,0.0406421385705471,0.0362748689949512,0.0753847807645797,0.0443829782307148,2025-05-17 13:53:27.295713
35.0,0.0386220775544643,0.0364971235394477,0.070641703903675,0.0447653532028198,2025-05-17 13:53:27.295713
36.0,0.0398069210350513,0.0362993068993091,0.0731077641248703,0.0444154441356658,2025-05-17 13:53:27.295713
37.0,0.0391365624964237,0.0359635353088378,0.0687795951962471,0.0438360907137393,2025-05-17 13:53:27.295713
38.0,0.0376730374991893,0.0361160412430763,0.0659925416111946,0.0446688495576381,2025-05-17 13:53:27.295713
39.0,0.0381046012043952,0.035668347030878,0.0663116350769996,0.0436435751616954,2025-05-17 13:53:27.295713
40.0,0.0383094847202301,0.0350966788828372,0.0675130113959312,0.041905540972948,2025-05-17 13:53:27.295713
41.0,0.0388567075133323,0.0349914021790027,0.067153088748455,0.0416983850300312,2025-05-17 13:53:27.295713
42.0,0.0379988700151443,0.0358234383165836,0.0667012855410575,0.0439091026782989,2025-05-17 13:53:27.295713
43.0,0.0378968119621276,0.0358627289533615,0.0635714009404182,0.0437696985900402,2025-05-17 13:53:27.295713
44.0,0.03847636282444,0.035735759884119,0.0631562545895576,0.0433024168014526,2025-05-17 13:53:27.295713
45.0,0.0359447263181209,0.0354679189622402,0.0588106550276279,0.0427396483719348,2025-05-17 13:53:27.295713
46.0,0.0380362570285797,0.0356930792331695,0.0623277723789215,0.0435250587761402,2025-05-17 13:53:27.295713
47.0,0.0365334972739219,0.0354929119348526,0.0597613900899887,0.0436602532863616,2025-05-17 13:53:27.295713
48.0,0.0375418215990066,0.0347157418727874,0.0623061768710613,0.0422168187797069,2025-05-17 13:53:27.295713
49.0,0.0372384451329708,0.0354272909462451,0.0611413232982158,0.0445291399955749,2025-05-17 13:53:27.295713
50.0,0.0373341031372547,0.0365710966289043,0.0597463510930538,0.0478106476366519,2025-05-17 13:53:27.295713
51.0,0.0348667688667774,0.0365276299417018,0.0570787079632282,0.0481736771762371,2025-05-17 13:53:27.295713
52.0,0.0348596833646297,0.035678394138813,0.0580194033682346,0.046669851988554,2025-05-17 13:53:27.295713
53.0,0.0357885621488094,0.0357622243463993,0.059109941124916,0.0468893349170684,2025-05-17 13:53:27.295713
54.0,0.0360590033233165,0.0360046811401844,0.0601351857185363,0.0473646521568298,2025-05-17 13:53:27.295713
55.0,0.0340425707399845,0.0355680249631404,0.0551986582577228,0.0460848398506641,2025-05-17 13:53:27.295713
,,,,,
57.0,0.0343505553901195,0.0356213748455047,0.0574996173381805,0.0496863313019275,2025-05-17 13:55:05.381066
58.0,0.0360203459858894,0.0346270538866519,0.0627730712294578,0.0478393100202083,2025-05-17 13:55:05.381066
59.0,0.0365382544696331,0.0344170369207859,0.0654247179627418,0.047540109604597,2025-05-17 13:55:05.381066
60.0,0.0357745923101902,0.034752931445837,0.0611578375101089,0.0482453256845474,2025-05-17 13:55:05.381066
61.0,0.0356745868921279,0.0352888442575931,0.0597766451537609,0.0496082305908203,2025-05-17 13:55:05.381066
62.0,0.0357239358127117,0.0355186313390731,0.0615092404186725,0.0499956794083118,2025-05-17 13:55:05.381066
63.0,0.0355766005814075,0.0356755889952182,0.0603130459785461,0.0504815131425857,2025-05-17 13:55:05.381066
64.0,0.0358235277235507,0.0354618728160858,0.0610873661935329,0.0501452200114727,2025-05-17 13:55:05.381066
65.0,0.0353963151574134,0.0342674888670444,0.0594433732330799,0.0473537147045135,2025-05-17 13:55:05.381066
66.0,0.0349061004817485,0.033859048038721,0.0602605529129505,0.0463341884315013,2025-05-17 13:55:05.381066
67.0,0.0360608845949173,0.0338894017040729,0.061339259147644,0.0465778820216655,2025-05-17 13:55:05.381066
68.0,0.0355191342532634,0.034891378134489,0.0601110607385635,0.0491745918989181,2025-05-17 13:55:05.381066
69.0,0.0336483977735042,0.0353190004825592,0.056105151772499,0.0502654798328876,2025-05-17 13:55:05.381066
70.0,0.0337839052081108,0.0353499725461006,0.0580965615808963,0.0504673160612583,2025-05-17 13:55:05.381066
71.0,0.0349366553127765,0.0342931933701038,0.0597722642123699,0.0481722801923751,2025-05-17 13:55:05.381066
72.0,0.0339986570179462,0.0334356091916561,0.0560545809566974,0.0464625507593154,2025-05-17 13:55:05.381066
73.0,0.0345762930810451,0.0338274091482162,0.0575712025165557,0.0477083809673786,2025-05-17 13:55:05.381066
74.0,0.0339604429900646,0.034547459334135,0.0567344315350055,0.0496680736541748,2025-05-17 13:55:05.381066
75.0,0.0341186672449111,0.034726794809103,0.0563129484653472,0.0501772612333297,2025-05-17 13:55:05.381066
76.0,0.0339022800326347,0.0345642007887363,0.0567705072462558,0.0498346239328384,2025-05-17 13:55:05.381066
77.0,0.0342789404094219,0.0339047126471996,0.0569451302289962,0.0483067519962787,2025-05-17 13:55:05.381066
78.0,0.034590046852827,0.0338583625853061,0.0565693341195583,0.0485264658927917,2025-05-17 13:55:05.381066
79.0,0.0322034358978271,0.033700942993164,0.0500615574419498,0.048297394067049,2025-05-17 13:55:05.381066
