epoch,loss,val_loss,mae,val_mae,timestamp
,,,,,
140.0,0.0065518380142748,0.0113963298499584,0.0250450875610113,0.0275251809507608,2025-05-07 20:06:23.042838
141.0,0.0063621527515351,0.0115287117660045,0.0257431585341691,0.0284878518432378,2025-05-07 20:06:23.042838
142.0,0.0063775205053389,0.0110431434586644,0.0254173502326011,0.0304790046066045,2025-05-07 20:06:23.042838
143.0,0.005859300494194,0.0108164623379707,0.0245063882321119,0.026831068098545,2025-05-07 20:06:23.042838
144.0,0.006029958371073,0.0110006676986813,0.0250563696026802,0.0265192333608865,2025-05-07 20:06:23.042838
145.0,0.0060520474798977,0.0112803354859352,0.0255802776664495,0.0286859553307294,2025-05-07 20:06:23.042838
146.0,0.0062809870578348,0.0113384798169136,0.0257160831242799,0.0275494512170553,2025-05-07 20:06:23.042838
147.0,0.0057704490609467,0.0111638233065605,0.024518946185708,0.0272963549941778,2025-05-07 20:06:23.042838
148.0,0.0063307709060609,0.0102044148370623,0.0246985871344804,0.0278220027685165,2025-05-07 20:06:23.042838
149.0,0.0055591682903468,0.0101455003023147,0.0243703518062829,0.0283071491867303,2025-05-07 20:06:23.042838
,,,,,
140.0,0.0077304332517087,0.0114478236064314,0.0253164917230606,0.0287109464406967,2025-05-07 20:08:26.172477
141.0,0.0077584809623658,0.0114183537662029,0.0267492439597845,0.0269476901739835,2025-05-07 20:08:26.172477
142.0,0.0083115138113498,0.0114963082596659,0.0284557193517684,0.0283386353403329,2025-05-07 20:08:26.172477
143.0,0.0079980557784438,0.0114213908091187,0.029124217107892,0.0283585730940103,2025-05-07 20:08:26.172477
144.0,0.0080118346959352,0.0112107582390308,0.0272328536957502,0.0261016469448804,2025-05-07 20:08:26.172477
145.0,0.0074532791040837,0.0111585101112723,0.0264812726527452,0.0281978026032447,2025-05-07 20:08:26.172477
146.0,0.0074084736406803,0.011457766406238,0.0266524255275726,0.0271094292402267,2025-05-07 20:08:26.172477
147.0,0.007718862965703,0.0108580971136689,0.0272722486406564,0.0259939823299646,2025-05-07 20:08:26.172477
148.0,0.0071697724051773,0.0106425723060965,0.0259183179587125,0.0265747886151075,2025-05-07 20:08:26.172477
149.0,0.0071317348629236,0.0108866058290004,0.0267168227583169,0.0268800631165504,2025-05-07 20:08:26.172477
,,,,,
140.0,0.0077839060686528,0.0113904820755124,0.025549491867423,0.0273686740547418,2025-05-07 20:10:44.044571
141.0,0.007539973128587,0.0113807907328009,0.0246483478695154,0.0270973239094018,2025-05-07 20:10:44.044571
142.0,0.0078637320548295,0.0115986680611968,0.0264374036341905,0.0272480230778455,2025-05-07 20:10:44.044571
143.0,0.0071708760224282,0.0115948058664798,0.024413438513875,0.0273307561874389,2025-05-07 20:10:44.044571
144.0,0.0072950213216245,0.0115764997899532,0.0256097111850976,0.0293079447001218,2025-05-07 20:10:44.044571
145.0,0.0072222803719341,0.010967475362122,0.0240086819976568,0.0268963724374771,2025-05-07 20:10:44.044571
146.0,0.0073126279748976,0.010945807211101,0.0249726343899965,0.0277221668511629,2025-05-07 20:10:44.044571
147.0,0.0071819643490016,0.0109770372509956,0.025128923356533,0.0274742245674133,2025-05-07 20:10:44.044571
148.0,0.007418752182275,0.0113681592047214,0.0259075015783309,0.0282527357339859,2025-05-07 20:10:44.044571
149.0,0.0070355585776269,0.0118175381794571,0.0238149017095565,0.0266884099692106,2025-05-07 20:10:44.044571
,,,,,
140.0,0.0077768587507307,0.0125799411907792,0.0261613894253969,0.02838752605021,2025-05-07 20:14:14.753028
141.0,0.0070737693458795,0.0117034176364541,0.0254417415708303,0.0272240322083234,2025-05-07 20:14:14.753028
142.0,0.0072294487617909,0.0106325736269354,0.0255210790783166,0.0269291196018457,2025-05-07 20:14:14.753028
143.0,0.0069292970001697,0.010237437672913,0.0244909767061471,0.0265060868114233,2025-05-07 20:14:14.753028
144.0,0.0067057716660201,0.0106892809271812,0.0248147342354059,0.0282781571149826,2025-05-07 20:14:14.753028
145.0,0.0066965711303055,0.0105685666203498,0.0242856964468956,0.0265699345618486,2025-05-07 20:14:14.753028
146.0,0.0070661301724612,0.0106200473383069,0.0253729652613401,0.0275686606764793,2025-05-07 20:14:14.753028
147.0,0.0066897589713335,0.0100442199036479,0.0232882183045148,0.0264333114027977,2025-05-07 20:14:14.753028
148.0,0.0067555424757301,0.0105387596413493,0.0246704388409852,0.0261495728045701,2025-05-07 20:14:14.753028
149.0,0.0063412603922188,0.01065821852535,0.0245036948472261,0.0260830651968717,2025-05-07 20:14:14.753028
,,,,,
140.0,0.0068738609552383,0.0105004422366619,0.0257879812270402,0.0269564241170883,2025-05-07 20:16:07.738958
141.0,0.0066856648772954,0.0102746374905109,0.0245936587452888,0.0260751899331808,2025-05-07 20:16:07.738958
142.0,0.0064215026795864,0.0103508690372109,0.024691492319107,0.0254978165030479,2025-05-07 20:16:07.738958
143.0,0.0066729332320392,0.0105239748954772,0.0250618606805801,0.0257717948406934,2025-05-07 20:16:07.738958
144.0,0.0061025340110063,0.0106485374271869,0.0227568540722131,0.0261146966367959,2025-05-07 20:16:07.738958
145.0,0.0071380729787051,0.0102176740765571,0.0263192448765039,0.0261599943041801,2025-05-07 20:16:07.738958
146.0,0.0064408108592033,0.0100664440542459,0.0238258242607116,0.0259751919656991,2025-05-07 20:16:07.738958
147.0,0.0062819006852805,0.0105034215375781,0.0248012337833642,0.0271682608872652,2025-05-07 20:16:07.738958
148.0,0.0062403152696788,0.0117237204685807,0.0242897141724824,0.028550723567605,2025-05-07 20:16:07.738958
149.0,0.0058214212767779,0.0110466107726097,0.0238269362598657,0.0276421885937452,2025-05-07 20:16:07.738958
,,,,,
140.0,0.0070648998953402,0.0114608220756053,0.0266345515847206,0.0306997895240783,2025-05-07 20:18:01.871048
141.0,0.0060077477246522,0.0117635587230324,0.024042697623372,0.0277570858597755,2025-05-07 20:18:01.871048
142.0,0.0068530500866472,0.0112633816897869,0.0260683055967092,0.0286870505660772,2025-05-07 20:18:01.871048
143.0,0.0065227858722209,0.0106260776519775,0.0252126213163137,0.0286089777946472,2025-05-07 20:18:01.871048
144.0,0.0065897572785615,0.0103891864418983,0.024788899347186,0.0270677413791418,2025-05-07 20:18:01.871048
145.0,0.0062955101020634,0.0107510099187493,0.0252811331301927,0.0288121402263641,2025-05-07 20:18:01.871048
146.0,0.0068800672888755,0.0095619754865765,0.0254390686750412,0.0263510588556528,2025-05-07 20:18:01.871048
147.0,0.0063533098436892,0.009634219110012,0.02648944593966,0.0270933806896209,2025-05-07 20:18:01.871048
148.0,0.0067723207175731,0.0096152834594249,0.0268008206039667,0.0272380020469427,2025-05-07 20:18:01.871048
149.0,0.0058230408467352,0.0102445529773831,0.0235307347029447,0.0274062100797891,2025-05-07 20:18:01.871048
,,,,,
140.0,0.0074007692746818,0.0119759961962699,0.0261532142758369,0.0284061580896377,2025-05-07 20:19:56.752396
141.0,0.0072169709019362,0.0115150138735771,0.0257642269134521,0.029897479340434,2025-05-07 20:19:56.752396
142.0,0.0079854950308799,0.0115312561392784,0.0268760863691568,0.026447519659996,2025-05-07 20:19:56.752396
